Date,Year,Month,MAXT,MINT,PRECIP,Ta,Fm,RAINm,SNOWm,PACKm-1,MELTm,PACKm,Wm,Days,Daylength,Ea,SLOPE,ASPECT,LAT,Af,SlopRad,AfRad,LatRad,HL,PETm,SOILmax,SOILm-1,SOILm,deltSOIL,deltSOIL+Wm,AET,PETm,Wm,CWD
1958_8,1958,8,19.7,12.3,89.4,16,1,89.4,0,0,0,0,89.4,31,14.198074,1.591162336,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,97.83636711,100,30.68568387,22.24931676,28.20311834,117.6031183,97.83636711,97.83636711,89.4,0
1958_9,1958,9,19.5,11.2,123.8,15.35,1,123.8,0,0,0,0,123.8,30,12.243238,1.533649392,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,75.66649217,100,22.24931676,70.38282459,36.00458815,159.8045882,75.66649217,75.66649217,123.8,0
1958_10,1958,10,15.3,8.4,89.3,11.85,1,89.3,0,0,0,0,89.3,31,10.329918,1.254241862,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,42.16071657,100,70.38282459,100,112.7690699,202.0690699,42.16071657,42.16071657,89.3,0
1958_11,1958,11,10.3,3.5,69.1,6.9,1,69.1,0,0,0,0,69.1,30,8.730765,0.93567312,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,15.24410094,100,100,100,171.3535861,240.4535861,15.24410094,15.24410094,69.1,0
1958_12,1958,12,9,2.4,110.5,5.7,0.949999996,104.9749996,5.52500042,0,5.248750378,0.276250042,110.22375,31,7.996774,0.870149074,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,11.13176374,100,100,100,269.3711176,379.5948676,11.13176374,11.13176374,110.22375,0
1959_1,1959,1,6.9,-1,93.7,2.95,0.491666665,46.06916648,47.63083352,0.276250042,23.55431599,24.35276757,69.62348247,31,8.575994,0.735026049,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,5.270984897,100,100,100,190.3177725,259.9412549,5.270984897,5.270984897,69.62348247,0
1959_2,1959,2,7.4,0.9,7.3,4.15,0.691666664,5.049166646,2.250833354,24.35276757,18.4008239,8.202777025,23.44999055,28,10.021738,0.791521945,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,8.391711663,100,100,100,116.2511544,139.701145,8.391711663,8.391711663,23.44999055,0
1959_3,1959,3,11.5,3.7,93.2,7.6,1,93.2,0,8.202777025,8.202777025,0,101.402777,31,11.819653,0.975871168,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,24.43677612,100,100,100,215.9032078,317.3059848,24.43677612,24.43677612,101.402777,0
1959_4,1959,4,13.7,5.7,63.5,9.7,1,63.5,0,0,0,0,63.5,30,13.758759,1.105745183,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,39.51518528,100,100,100,127.1056122,190.6056122,39.51518528,39.51518528,63.5,0
1959_5,1959,5,18.6,6.9,16.5,12.75,1,16.5,0,0,0,0,16.5,31,15.514859,1.321434376,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,71.55607479,100,100,44.94392521,57.66263777,74.16263777,71.55607479,71.55607479,16.5,0
1959_6,1959,6,20.8,9.5,36.3,15.15,1,36.3,0,0,0,0,36.3,30,16.439262,1.516324235,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,99.21124214,100,44.94392521,0,23.95802126,60.25802126,60.25802126,99.21124214,36.3,38.95322088
1959_7,1959,7,23.2,11,72.7,17.1,1,72.7,0,0,0,0,72.7,31,15.868332,1.692811811,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,123.8580677,100,0,0,0,72.7,72.7,123.8580677,72.7,51.1580677
1959_8,1959,8,22.9,11.3,56.2,17.1,1,56.2,0,0,0,0,56.2,31,14.198074,1.692811811,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,110.8211002,100,0,0,0,56.2,56.2,110.8211002,56.2,54.6211002
1959_9,1959,9,22.7,7.8,12.6,15.25,1,12.6,0,0,0,0,12.6,30,12.243238,1.524965213,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,74.7737907,100,0,0,0,12.6,12.6,74.7737907,12.6,62.1737907
1959_10,1959,10,17.7,7.4,92.8,12.55,1,92.8,0,0,0,0,92.8,31,10.329918,1.306235328,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,46.38832293,100,0,46.41167707,0,92.8,46.38832293,46.38832293,92.8,0
1959_11,1959,11,11.7,3.4,110.2,7.55,1,110.2,0,0,0,0,110.2,30,8.730765,0.972950234,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,17.3045318,100,46.41167707,100,117.5079241,227.7079241,17.3045318,17.3045318,110.2,0
1959_12,1959,12,10.2,3.4,200.1,6.8,1,200.1,0,0,0,0,200.1,31,7.996774,0.930051365,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,14.13846966,100,100,100,642.1266057,842.2266057,14.13846966,14.13846966,200.1,0
1960_1,1960,1,7.5,1.7,97.3,4.6,0.766666664,74.59666637,22.70333363,0,17.40588905,5.297444584,92.00255542,31,8.575994,0.813675829,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,9.044613471,100,100,100,229.2354418,321.2379972,9.044613471,9.044613471,92.00255542,0
1960_2,1960,2,8,1,74.6,4.5,0.749999997,55.94999978,18.65000022,5.297444584,17.96058353,5.986861274,73.91058331,29,10.021738,0.808706012,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,9.616900795,100,100,100,190.2058699,264.1164532,9.616900795,9.616900795,73.91058331,0
1960_3,1960,3,10.2,4.1,46.2,7.15,1,46.2,0,5.986861274,5.986861274,0,52.18686127,31,11.819653,0.949858756,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,22.41295907,100,100,100,134.6810254,186.8678867,22.41295907,22.41295907,52.18686127,0
1960_4,1960,4,14,4.5,47,9.25,1,47,0,0,0,0,47,30,13.758759,1.076701427,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,36.75067986,100,100,100,110.792977,157.792977,36.75067986,36.75067986,47,0
1960_5,1960,5,17.4,7.7,53.2,12.55,1,53.2,0,0,0,0,53.2,31,15.514859,1.306235328,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,69.67221711,100,100,83.52778289,84.81293062,138.0129306,69.67221711,69.67221711,53.2,0
1960_6,1960,6,21,10.6,66.9,15.8,1,66.9,0,0,0,0,66.9,30,16.439262,1.573267755,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,107.1120566,100,83.52778289,43.31572625,55.87174183,122.7717418,107.1120566,107.1120566,66.9,0
1960_7,1960,7,19.9,11.3,105.6,15.6,1,105.6,0,0,0,0,105.6,31,15.868332,1.555550053,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,104.3703568,100,43.31572625,44.54536948,43.85164333,149.4516433,104.3703568,104.3703568,105.6,0
1960_8,1960,8,19.6,11,118.6,15.3,1,118.6,0,0,0,0,118.6,31,14.198074,1.529301891,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,90.13689805,100,44.54536948,73.00847144,59.21288844,177.8128884,90.13689805,90.13689805,118.6,0
1960_9,1960,9,17.7,9.7,149.1,13.7,1,149.1,0,0,0,0,149.1,30,12.243238,1.395772936,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,61.81503786,100,73.00847144,100,174.7620095,323.8620095,61.81503786,61.81503786,149.1,0
1960_10,1960,10,14.4,7.4,258.9,10.9,1,258.9,0,0,0,0,258.9,31,10.329918,1.186593789,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,36.81172868,100,100,100,921.5461887,1180.446189,36.81172868,36.81172868,258.9,0
1960_11,1960,11,11.9,4,154.4,7.95,1,154.4,0,0,0,0,154.4,30,8.730765,0.996534964,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,18.63647801,100,100,100,388.6990547,543.0990547,18.63647801,18.63647801,154.4,0
1960_12,1960,12,7.6,1,80.6,4.3,0.716666664,57.7633331,22.8366669,0,16.36627788,6.47038902,74.12961098,31,7.996774,0.798846675,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,7.748401052,100,100,100,194.2182031,268.3478141,7.748401052,7.748401052,74.12961098,0
1961_1,1961,1,7.9,1.3,143.8,4.6,0.766666664,110.2466662,33.55333377,6.47038902,30.68485402,9.338868775,140.9315202,31,8.575994,0.813675829,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,9.044613471,100,100,100,373.9190214,514.8505417,9.044613471,9.044613471,140.9315202,0
1961_2,1961,2,10.3,5.2,75.9,7.75,1,75.9,0,9.338868775,9.338868775,0,85.23886877,28,10.021738,0.984680384,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,19.2458734,100,100,100,193.4656814,278.7045502,19.2458734,19.2458734,85.23886877,0
1961_3,1961,3,13.3,1.7,0.5,7.5,1,0.5,0,0,0,0,0.5,31,11.819653,0.970037008,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,23.97960546,100,100,76.52039454,79.07320994,79.57320994,23.97960546,23.97960546,0.5,0
1961_4,1961,4,14.1,7,117.9,10.55,1,117.9,0,0,0,0,117.9,30,13.758759,1.162492434,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,45.04819183,100,76.52039454,100,158.5508532,276.4508532,45.04819183,45.04819183,117.9,0
1961_5,1961,5,16.4,5.3,25.4,10.85,1,25.4,0,0,0,0,25.4,31,15.514859,1.183124047,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,54.88390902,100,100,70.51609098,74.46513995,99.86513995,54.88390902,54.88390902,25.4,0
1961_6,1961,6,20.1,8.5,20.8,14.3,1,20.8,0,0,0,0,20.8,30,16.439262,1.444594467,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,89.47873264,100,70.51609098,1.837358336,35.48299608,56.28299608,56.28299608,89.47873264,20.8,33.19573656
1961_7,1961,7,21.3,10.1,27.8,15.7,1,27.8,0,0,0,0,27.8,31,15.868332,1.564386887,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,105.5995575,100,1.837358336,0,0.843946039,28.64394604,28.64394604,105.5995575,27.8,76.95561145
1961_8,1961,8,21,11.2,18.3,16.1,1,18.3,0,0,0,0,18.3,31,14.198074,1.600176425,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,98.97135035,100,0,0,0,18.3,18.3,98.97135035,18.3,80.67135035
1961_9,1961,9,20.1,10.6,64.2,15.35,1,64.2,0,0,0,0,64.2,30,12.243238,1.533649392,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,75.66649217,100,0,0,0,64.2,64.2,75.66649217,64.2,11.46649217
1961_10,1961,10,15.8,7.3,112.8,11.55,1,112.8,0,0,0,0,112.8,31,10.329918,1.232522014,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,40.42426783,100,0,72.37573217,0,112.8,40.42426783,40.42426783,112.8,0
1961_11,1961,11,10,3.5,62.3,6.75,1,62.3,0,0,0,0,62.3,30,8.730765,0.92725167,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,14.78640247,100,72.37573217,100,116.3970309,178.6970309,14.78640247,14.78640247,62.3,0
1961_12,1961,12,7.4,0.2,84.8,3.8,0.633333331,53.70666645,31.09333355,0,19.6924445,11.40088905,73.39911095,31,7.996774,0.774660973,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,6.652094548,100,100,100,194.9299669,268.3290779,6.652094548,6.652094548,73.39911095,0
1962_1,1962,1,8.3,1.8,121.6,5.05,0.841666663,102.3466663,19.25333374,11.40088905,25.80063741,4.853585378,128.1473037,31,8.575994,0.836375097,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,10.18991491,100,100,100,325.2987769,453.4460806,10.18991491,10.18991491,128.1473037,0
1962_2,1962,2,8.2,1.2,9.3,4.7,0.78333333,7.284999971,2.015000029,4.853585378,5.380391881,1.488193526,12.66539185,28,10.021738,0.818672578,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,9.810418426,100,100,100,102.8961184,115.5615103,9.810418426,9.810418426,12.66539185,0
1962_3,1962,3,7.6,-1.6,34.4,3,0.499999998,17.19999993,17.20000007,1.488193526,9.34409676,9.344096835,26.54409669,31,11.819653,0.737306936,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,7.409318424,100,100,100,121.0880502,147.6321469,7.409318424,7.409318424,26.54409669,0
1962_4,1962,4,12.3,3.8,38.8,8.05,1,38.8,0,9.344096835,9.344096835,0,48.14409683,30,13.758759,1.002509268,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,29.90618563,100,100,100,120.0069068,168.1510037,29.90618563,29.90618563,48.14409683,0
1962_5,1962,5,13.6,5.7,72.6,9.65,1,72.6,0,0,0,0,72.6,31,15.514859,1.102484402,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,45.67964765,100,100,100,130.892151,203.492151,45.67964765,45.67964765,72.6,0
1962_6,1962,6,18.8,7.8,7.3,13.3,1,7.3,0,0,0,0,7.3,30,16.439262,1.364036253,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,78.85479175,100,100,28.44520825,48.89241483,56.19241483,56.19241483,78.85479175,7.3,22.66237693
1962_7,1962,7,19.8,10.6,37.6,15.2,1,37.6,0,0,0,0,37.6,31,15.868332,1.520639335,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,99.54973598,100,28.44520825,0,15.30963486,52.90963486,52.90963486,99.54973598,37.6,46.64010112
1962_8,1962,8,19.8,10.6,82.6,15.2,1,82.6,0,0,0,0,82.6,31,14.198074,1.520639335,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,89.07139818,100,0,0,0,82.6,82.6,89.07139818,82.6,6.471398183
1962_9,1962,9,17.4,7.8,77.2,12.6,1,77.2,0,0,0,0,77.2,30,12.243238,1.31002061,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,53.56427291,100,0,23.63572709,0,77.2,53.56427291,53.56427291,77.2,0
1962_10,1962,10,15.6,5.7,38.3,10.65,1,38.3,0,0,0,0,38.3,31,10.329918,1.169334181,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,35.47546502,100,23.63572709,26.46026207,24.31284415,62.61284415,35.47546502,35.47546502,38.3,0
1962_11,1962,11,9.5,2.3,99.8,5.9,0.983333329,98.13666627,1.663333726,0,1.635611491,0.027722235,99.77227776,30,8.730765,0.88078026,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,12.31404889,100,26.46026207,100,63.44836032,163.2206381,12.31404889,12.31404889,99.77227776,0
1962_12,1962,12,6.1,-1.1,54.8,2.5,0.416666665,22.83333324,31.96666676,0.027722235,13.33099536,18.66339363,36.1643286,31,7.996774,0.714776833,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,4.05710157,100,100,100,137.860521,174.0248496,4.05710157,4.05710157,36.1643286,0
1963_1,1963,1,0.4,-6.1,11.2,-2.85,0,0,11.2,18.66339363,0,29.86339363,0,31,8.575994,0.509139609,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,0,100,100,100,100,100,0,0,0,0
1963_2,1963,2,2.6,-2.7,41.2,-0.05,0,0,41.2,29.86339363,0,71.06339363,0,28,10.021738,0.609068171,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,0,100,100,100,100,100,0,0,0,0
1963_3,1963,3,9.3,2.1,105.1,5.7,0.949999996,99.8449996,5.255000399,71.06339363,72.50247404,3.815919992,172.3474736,31,11.819653,0.870149074,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,16.45333289,100,100,100,475.3786258,647.7260994,16.45333289,16.45333289,172.3474736,0
1963_4,1963,4,12.5,5.2,87.3,8.85,1,87.3,0,3.815919992,3.815919992,0,91.11591999,30,13.758759,1.051450843,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,34.38554067,100,100,100,176.3505859,267.4665059,34.38554067,34.38554067,91.11591999,0
1963_5,1963,5,15.2,5.7,32.5,10.45,1,32.5,0,0,0,0,32.5,31,15.514859,1.155685935,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,51.70742665,100,100,80.79257335,82.52455781,115.0245578,51.70742665,51.70742665,32.5,0
1963_6,1963,6,19,10.3,105.4,14.65,1,105.4,0,0,0,0,105.4,30,16.439262,1.473760979,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,93.40590153,100,80.79257335,92.78667182,91.08799634,196.4879963,93.40590153,93.40590153,105.4,0
1963_7,1963,7,19.6,10.5,41.2,15.05,1,41.2,0,0,0,0,41.2,31,15.868332,1.507726276,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,97.78115643,100,92.78667182,36.20551539,52.69346492,93.89346492,93.89346492,97.78115643,41.2,3.887691516
1963_8,1963,8,19.3,10.9,131.5,15.1,1,131.5,0,0,0,0,131.5,31,14.198074,1.51201989,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,88.01434757,100,36.20551539,79.69116782,55.9281589,187.4281589,88.01434757,88.01434757,131.5,0
1963_9,1963,9,17.8,9.2,90.3,13.5,1,90.3,0,0,0,0,90.3,30,12.243238,1.379824421,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,60.25861489,100,79.69116782,100,107.6163527,197.9163527,60.25861489,60.25861489,90.3,0
1963_10,1963,10,14.8,7.8,48.6,11.3,1,48.6,0,0,0,0,48.6,31,10.329918,1.214675551,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,39.01086277,100,100,100,110.0639498,158.6639498,39.01086277,39.01086277,48.6,0
1963_11,1963,11,12.4,6,191.7,9.2,1,191.7,0,0,0,0,191.7,30,8.730765,1.073516184,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,23.12994894,100,100,100,539.6229725,731.3229725,23.12994894,23.12994894,191.7,0
1963_12,1963,12,5.8,-1.1,36.1,2.35,0.391666665,14.13916661,21.96083339,0,8.601326377,13.35950701,22.74049299,31,7.996774,0.708137469,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,3.780307306,100,100,100,120.8768239,143.6173169,3.780307306,3.780307306,22.74049299,0
1964_1,1964,1,6.4,1.2,11.2,3.8,0.633333331,7.093333305,4.106666695,13.35950701,11.06190997,6.404263737,18.15524328,31,8.575994,0.774660973,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,7.133917119,100,100,100,111.6516155,129.8068588,7.133917119,7.133917119,18.15524328,0
1964_2,1964,2,7.9,1.9,28,4.9,0.816666663,22.86666658,5.133333425,6.404263737,9.422370978,2.115226184,32.28903755,29,10.021738,0.828747371,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,10.71581755,100,100,100,124.0770056,156.3660432,10.71581755,10.71581755,32.28903755,0
1964_3,1964,3,8.1,2.5,99.5,5.3,0.88333333,87.89166632,11.60833368,2.115226184,12.12247784,1.601082033,100.0141442,31,11.819653,0.849225677,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,14.95228081,100,100,100,234.1094683,334.1236125,14.95228081,14.95228081,100.0141442,0
1964_4,1964,4,11.9,5.1,58.5,8.5,1,58.5,0,1.601082033,1.601082033,0,60.10108203,30,13.758759,1.029785893,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,32.38534611,100,100,100,131.937397,192.0384791,32.38534611,32.38534611,60.10108203,0
1964_5,1964,5,17.1,8.8,109.9,12.95,1,109.9,0,0,0,0,109.9,31,15.514859,1.336788658,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,73.47163452,100,100,100,143.9482472,253.8482472,73.47163452,73.47163452,109.9,0
1964_6,1964,6,18,10.2,68.5,14.1,1,68.5,0,0,0,0,68.5,30,16.439262,1.428156558,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,87.28404985,100,100,81.21595015,82.87468831,151.3746883,87.28404985,87.28404985,68.5,0
1964_7,1964,7,21.6,11.6,13.9,16.6,1,13.9,0,0,0,0,13.9,31,15.868332,1.64592241,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,117.1076733,100,81.21595015,0,28.93450782,42.83450782,42.83450782,117.1076733,13.9,74.27316551
1964_8,1964,8,21.2,10.6,26,15.9,1,26,0,0,0,0,26,31,14.198074,1.582192842,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,96.71025532,100,0,0,0,26,26,96.71025532,26,70.71025532
1964_9,1964,9,20.2,9,22.9,14.6,1,22.9,0,0,0,0,22.9,30,12.243238,1.46956293,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,69.14170346,100,0,0,0,22.9,22.9,69.14170346,22.9,46.24170346
