Plot_ID,Plot_number,Survey_year,Tree_ID,Northing,Easting,Transect,DBH,Status,Species
1_1959,1,1959,17,106909,433056,Enclosed,44,1,B
1_1959,1,1959,18,106909,433056,Enclosed,40,1,B
1_1959,1,1959,19,106909,433056,Enclosed,67,1,F
1_1959,1,1959,20,106909,433056,Enclosed,27,1,F
1_1959,1,1959,21,106909,433056,Enclosed,31,1,F
1_1959,1,1959,23,106909,433056,Enclosed,15,,I
1_1959,1,1959,27,106909,433056,Enclosed,0.5,,A
1_1959,1,1959,28,106909,433056,Enclosed,79,,Q
1_1959,1,1959,29,106909,433056,Enclosed,3,,A
1_1959,1,1959,31,106909,433056,Enclosed,0.5,,A
1_1959,1,1959,32,106909,433056,Enclosed,2,,A
1_1964,1,1964,17,106909,433056,Enclosed,45,1,B
1_1964,1,1964,18,106909,433056,Enclosed,41,1,B
1_1964,1,1964,19,106909,433056,Enclosed,75,1,F
1_1964,1,1964,20,106909,433056,Enclosed,26,1,F
1_1964,1,1964,21,106909,433056,Enclosed,34,1,F
1_1964,1,1964,23,106909,433056,Enclosed,16,1,I
1_1964,1,1964,27,106909,433056,Enclosed,1.6,1,A
1_1964,1,1964,28,106909,433056,Enclosed,81,1,Q
1_1964,1,1964,29,106909,433056,Enclosed,3,1,A
1_1964,1,1964,30,106909,433056,Enclosed,1,1,A
1_1964,1,1964,31,106909,433056,Enclosed,1,1,A
1_1964,1,1964,32,106909,433056,Enclosed,1.5,1,A
1_1984,1,1984,17,106909,433056,Enclosed,44.6,1,B
1_1984,1,1984,18,106909,433056,Enclosed,44.6,1,B
1_1984,1,1984,19,106909,433056,Enclosed,87.5,1,F
1_1984,1,1984,20,106909,433056,Enclosed,28.6,1,F
1_1984,1,1984,21,106909,433056,Enclosed,47.7,1,F
1_1984,1,1984,22,106909,433056,Enclosed,12.7,1,F
1_1984,1,1984,24,106909,433056,Enclosed,12.7,1,I
1_1984,1,1984,25,106909,433056,Enclosed,7,1,I
1_1984,1,1984,28,106909,433056,Enclosed,84.4,1,Q
1_1988,1,1988,17,106909,433056,Enclosed,45.7,1,B
1_1988,1,1988,18,106909,433056,Enclosed,45.8,1,B
1_1988,1,1988,19,106909,433056,Enclosed,88.8,1,F
1_1988,1,1988,20,106909,433056,Enclosed,30.2,1,F
1_1988,1,1988,21,106909,433056,Enclosed,48.3,1,F
1_1988,1,1988,22,106909,433056,Enclosed,11.5,1,F
1_1988,1,1988,24,106909,433056,Enclosed,11.5,1,I
1_1988,1,1988,25,106909,433056,Enclosed,8.1,1,I
1_1988,1,1988,28,106909,433056,Enclosed,84.7,1,Q
1_1996,1,1996,17,106909,433056,Enclosed,46.5,0,B
1_1996,1,1996,19,106909,433056,Enclosed,92,1,F
1_1996,1,1996,20,106909,433056,Enclosed,30.9,1,F
1_1996,1,1996,21,106909,433056,Enclosed,48.1,1,F
1_1996,1,1996,22,106909,433056,Enclosed,10.2,1,F
1_1996,1,1996,24,106909,433056,Enclosed,13.4,1,I
1_1996,1,1996,25,106909,433056,Enclosed,7.6,1,I
1_1996,1,1996,26,106909,433056,Enclosed,3.8,1,I
1_1996,1,1996,28,106909,433056,Enclosed,84.4,1,Q
1_2014,1,2014,19,106909,433056,Enclosed,102.1774735,1,F
1_2014,1,2014,20,106909,433056,Enclosed,34.69577759,1,F
1_2014,1,2014,21,106909,433056,Enclosed,58.88732894,1,F
1_2014,1,2014,22,106909,433056,Enclosed,14.64225476,1,F
1_2014,1,2014,24,106909,433056,Enclosed,17.82535363,1,I
1_2014,1,2014,25,106909,433056,Enclosed,17.18873385,1,I
1_2014,1,2014,26,106909,433056,Enclosed,9.230986699,1,I
1_2014,1,2014,28,106909,433056,Enclosed,86.58028904,1,Q
2_1959,2,1959,103,106885,433058,Enclosed,0.4,,I
2_1959,2,1959,105,106885,433058,Enclosed,2.25,1,A
2_1959,2,1959,107,106885,433058,Enclosed,1.25,,A
2_1959,2,1959,108,106885,433058,Enclosed,3,,I
2_1959,2,1959,109,106885,433058,Enclosed,2,,A
2_1959,2,1959,36,106885,433058,Enclosed,66.5,,F
2_1959,2,1959,38,106885,433058,Enclosed,0.5,,A
2_1959,2,1959,39,106885,433058,Enclosed,1,1,A
2_1959,2,1959,40,106885,433058,Enclosed,0.5,,I
2_1959,2,1959,41,106885,433058,Enclosed,60.5,,Q
2_1959,2,1959,42,106885,433058,Enclosed,36,0,Q
2_1959,2,1959,49,106885,433058,Enclosed,68,1,Q
2_1959,2,1959,56,106885,433058,Enclosed,0.3,1,F
2_1959,2,1959,61,106885,433058,Enclosed,0.8,,I
2_1959,2,1959,64,106885,433058,Enclosed,57,1,Q
2_1959,2,1959,66,106885,433058,Enclosed,1,,I
2_1959,2,1959,69,106885,433058,Enclosed,0.5,,F
2_1959,2,1959,76,106885,433058,Enclosed,54,1,I
2_1959,2,1959,81,106885,433058,Enclosed,0.5,,I
2_1959,2,1959,83,106885,433058,Enclosed,0.4,,F
2_1959,2,1959,84,106885,433058,Enclosed,0.5,,Q
2_1959,2,1959,87,106885,433058,Enclosed,0.5,,F
2_1959,2,1959,91,106885,433058,Enclosed,0.5,,I
2_1959,2,1959,92,106885,433058,Enclosed,1,1,F
2_1959,2,1959,93,106885,433058,Enclosed,1.25,,I
2_1959,2,1959,94,106885,433058,Enclosed,57.5,1,I
2_1959,2,1959,95,106885,433058,Enclosed,64,1,F
2_1959,2,1959,97,106885,433058,Enclosed,19.5,1,I
2_1959,2,1959,98,106885,433058,Enclosed,12.5,1,F
2_1959,2,1959,99,106885,433058,Enclosed,3,,I
2_1964,2,1964,104,106885,433058,Enclosed,0.7,1,A
2_1964,2,1964,105,106885,433058,Enclosed,2.7,1,A
2_1964,2,1964,106,106885,433058,Enclosed,0.7,1,I
2_1964,2,1964,107,106885,433058,Enclosed,2.1,1,A
2_1964,2,1964,108,106885,433058,Enclosed,3,1,I
2_1964,2,1964,34,106885,433058,Enclosed,0.8,1,I
2_1964,2,1964,35,106885,433058,Enclosed,1,1,I
2_1964,2,1964,36,106885,433058,Enclosed,73,1,F
2_1964,2,1964,37,106885,433058,Enclosed,0.6,1,I
2_1964,2,1964,39,106885,433058,Enclosed,1.1,1,A
2_1964,2,1964,40,106885,433058,Enclosed,0.8,1,I
2_1964,2,1964,41,106885,433058,Enclosed,62,1,Q
2_1964,2,1964,42,106885,433058,Enclosed,40,0,Q
2_1964,2,1964,43,106885,433058,Enclosed,0.5,1,I
2_1964,2,1964,44,106885,433058,Enclosed,0.5,1,A
2_1964,2,1964,45,106885,433058,Enclosed,0.9,1,I
2_1964,2,1964,46,106885,433058,Enclosed,0.6,1,I
2_1964,2,1964,47,106885,433058,Enclosed,0.7,1,F
2_1964,2,1964,48,106885,433058,Enclosed,0.7,1,F
2_1964,2,1964,49,106885,433058,Enclosed,69,1,Q
2_1964,2,1964,50,106885,433058,Enclosed,0.5,1,F
2_1964,2,1964,51,106885,433058,Enclosed,0.9,1,A
2_1964,2,1964,52,106885,433058,Enclosed,0.7,1,F
2_1964,2,1964,53,106885,433058,Enclosed,0.9,1,F
2_1964,2,1964,54,106885,433058,Enclosed,0.5,1,F
2_1964,2,1964,55,106885,433058,Enclosed,0.9,1,I
2_1964,2,1964,56,106885,433058,Enclosed,1,1,F
2_1964,2,1964,57,106885,433058,Enclosed,0.6,1,F
2_1964,2,1964,58,106885,433058,Enclosed,0.9,1,I
2_1964,2,1964,59,106885,433058,Enclosed,0.7,1,F
2_1964,2,1964,60,106885,433058,Enclosed,0.7,1,A
2_1964,2,1964,61,106885,433058,Enclosed,0.9,1,I
2_1964,2,1964,62,106885,433058,Enclosed,0.5,1,F
2_1964,2,1964,63,106885,433058,Enclosed,0.8,1,I
2_1964,2,1964,64,106885,433058,Enclosed,83,0,Q
2_1964,2,1964,65,106885,433058,Enclosed,0.7,1,Q
2_1964,2,1964,66,106885,433058,Enclosed,1.3,1,F
2_1964,2,1964,67,106885,433058,Enclosed,0.9,1,I
2_1964,2,1964,68,106885,433058,Enclosed,0.8,1,F
2_1964,2,1964,69,106885,433058,Enclosed,0.8,1,F
2_1964,2,1964,70,106885,433058,Enclosed,1,1,I
2_1964,2,1964,71,106885,433058,Enclosed,0.9,1,F
2_1964,2,1964,72,106885,433058,Enclosed,0.7,1,F
2_1964,2,1964,73,106885,433058,Enclosed,1,1,I
2_1964,2,1964,74,106885,433058,Enclosed,0.5,1,F
2_1964,2,1964,75,106885,433058,Enclosed,0.5,1,I
2_1964,2,1964,76,106885,433058,Enclosed,53,1,F
2_1964,2,1964,77,106885,433058,Enclosed,0.5,1,I
2_1964,2,1964,78,106885,433058,Enclosed,0.7,1,F
2_1964,2,1964,79,106885,433058,Enclosed,0.6,1,F
2_1964,2,1964,80,106885,433058,Enclosed,0.6,1,F
2_1964,2,1964,82,106885,433058,Enclosed,0.6,1,I
2_1964,2,1964,83,106885,433058,Enclosed,0.8,1,F
2_1964,2,1964,84,106885,433058,Enclosed,0.6,1,Q
2_1964,2,1964,85,106885,433058,Enclosed,0.2,1,F
2_1964,2,1964,86,106885,433058,Enclosed,0.9,1,Q
2_1964,2,1964,87,106885,433058,Enclosed,0.9,1,F
2_1964,2,1964,88,106885,433058,Enclosed,0.6,1,F
2_1964,2,1964,89,106885,433058,Enclosed,0.3,1,I
2_1964,2,1964,90,106885,433058,Enclosed,0.8,1,I
2_1964,2,1964,91,106885,433058,Enclosed,1.9,1,I
2_1964,2,1964,92,106885,433058,Enclosed,1.6,1,F
2_1964,2,1964,93,106885,433058,Enclosed,2.5,1,I
2_1964,2,1964,94,106885,433058,Enclosed,59,1,I
2_1964,2,1964,95,106885,433058,Enclosed,63,1,F
2_1964,2,1964,96,106885,433058,Enclosed,0.4,1,F
2_1964,2,1964,97,106885,433058,Enclosed,21,1,F
2_1964,2,1964,98,106885,433058,Enclosed,16,1,F
2_1964,2,1964,99,106885,433058,Enclosed,5,1,F
2_1984,2,1984,100,106885,433058,Enclosed,5,1,I
2_1984,2,1984,36,106885,433058,Enclosed,84.4,1,F
2_1984,2,1984,41,106885,433058,Enclosed,63.3,1,Q
2_1984,2,1984,49,106885,433058,Enclosed,66.8,1,Q
2_1984,2,1984,64,106885,433058,Enclosed,83,0,Q
2_1984,2,1984,76,106885,433058,Enclosed,54.1,1,F
2_1984,2,1984,94,106885,433058,Enclosed,61.1,1,I
2_1984,2,1984,95,106885,433058,Enclosed,66.8,1,F
2_1984,2,1984,98,106885,433058,Enclosed,16.6,1,F
2_1984,2,1984,99,106885,433058,Enclosed,8,1,F
2_1988,2,1988,100,106885,433058,Enclosed,6.1,1,I
2_1988,2,1988,36,106885,433058,Enclosed,85,1,F
2_1988,2,1988,41,106885,433058,Enclosed,63.3,1,Q
2_1988,2,1988,49,106885,433058,Enclosed,68.1,1,Q
2_1988,2,1988,64,106885,433058,Enclosed,83,0,Q
2_1988,2,1988,76,106885,433058,Enclosed,52.6,1,I
2_1988,2,1988,94,106885,433058,Enclosed,60.8,1,I
2_1988,2,1988,95,106885,433058,Enclosed,65.9,1,I
2_1988,2,1988,99,106885,433058,Enclosed,9,1,I
2_1996,2,1996,100,106885,433058,Enclosed,7,1,I
2_1996,2,1996,101,106885,433058,Enclosed,2.2,1,I
2_1996,2,1996,102,106885,433058,Enclosed,2.2,1,I
2_1996,2,1996,33,106885,433058,Enclosed,99.9,1,F
2_1996,2,1996,36,106885,433058,Enclosed,84.4,1,F
2_1996,2,1996,41,106885,433058,Enclosed,63.3,1,Q
2_1996,2,1996,49,106885,433058,Enclosed,66.2,1,Q
2_1996,2,1996,76,106885,433058,Enclosed,52.2,1,F
2_1996,2,1996,94,106885,433058,Enclosed,62.1,1,I
2_1996,2,1996,99,106885,433058,Enclosed,10.2,1,I
2_2014,2,2014,100,106885,433058,Enclosed,9.230986699,1,I
2_2014,2,2014,101,106885,433058,Enclosed,11.30000096,1,I
2_2014,2,2014,102,106885,433058,Enclosed,14.96056465,1,I
2_2014,2,2014,2273,106885,433058,Enclosed,5.092958179,1,PM
2_2014,2,2014,2274,106885,433058,Enclosed,6.68450761,1,I
2_2014,2,2014,33,106885,433058,Enclosed,105.3605723,1,F
2_2014,2,2014,36,106885,433058,Enclosed,87.5352187,1,F
2_2014,2,2014,41,106885,433058,Enclosed,63.82113218,0,Q
2_2014,2,2014,49,106885,433058,Enclosed,69.0732453,1,Q
2_2014,2,2014,76,106885,433058,Enclosed,54.74930042,0,F
2_2014,2,2014,94,106885,433058,Enclosed,63.66197724,1,I
2_2014,2,2014,99,106885,433058,Enclosed,11.14084602,1,F
3_1959,3,1959,111,106868,433049,Enclosed,1.5,,A
3_1959,3,1959,113,106868,433049,Enclosed,0.4,,A
3_1959,3,1959,115,106868,433049,Enclosed,49,1,Q
3_1959,3,1959,116,106868,433049,Enclosed,66,1,F
3_1959,3,1959,120,106868,433049,Enclosed,0.4,1,A
3_1959,3,1959,121,106868,433049,Enclosed,1,1,A
3_1959,3,1959,122,106868,433049,Enclosed,0.8,,A
3_1959,3,1959,123,106868,433049,Enclosed,61,,F
3_1959,3,1959,125,106868,433049,Enclosed,65,1,Q
3_1959,3,1959,127,106868,433049,Enclosed,59,,Q
3_1959,3,1959,129,106868,433049,Enclosed,17,1,I
3_1959,3,1959,130,106868,433049,Enclosed,10,1,I
3_1959,3,1959,133,106868,433049,Enclosed,20,,I
3_1959,3,1959,135,106868,433049,Enclosed,68,1,Q
3_1959,3,1959,138,106868,433049,Enclosed,42,,Q
3_1959,3,1959,140,106868,433049,Enclosed,42,,F
3_1959,3,1959,143,106868,433049,Enclosed,87,,F
3_1964,3,1964,110,106868,433049,Enclosed,0.3,1,A
3_1964,3,1964,112,106868,433049,Enclosed,0.7,1,I
3_1964,3,1964,113,106868,433049,Enclosed,0.6,1,A
3_1964,3,1964,114,106868,433049,Enclosed,0.9,1,I
3_1964,3,1964,115,106868,433049,Enclosed,51,1,Q
3_1964,3,1964,116,106868,433049,Enclosed,71,1,F
3_1964,3,1964,117,106868,433049,Enclosed,1,1,A
3_1964,3,1964,118,106868,433049,Enclosed,1.2,1,I
3_1964,3,1964,119,106868,433049,Enclosed,0.6,1,A
3_1964,3,1964,120,106868,433049,Enclosed,0.9,1,A
3_1964,3,1964,121,106868,433049,Enclosed,0.9,1,A
3_1964,3,1964,122,106868,433049,Enclosed,0.7,1,A
3_1964,3,1964,123,106868,433049,Enclosed,66,1,F
3_1964,3,1964,124,106868,433049,Enclosed,0.9,1,I
3_1964,3,1964,125,106868,433049,Enclosed,66,1,Q
3_1964,3,1964,126,106868,433049,Enclosed,0.7,1,A
3_1964,3,1964,127,106868,433049,Enclosed,61,1,Q
3_1964,3,1964,128,106868,433049,Enclosed,0.5,1,F
3_1964,3,1964,129,106868,433049,Enclosed,19,1,I
3_1964,3,1964,130,106868,433049,Enclosed,12,1,I
3_1964,3,1964,133,106868,433049,Enclosed,22,1,I
3_1964,3,1964,135,106868,433049,Enclosed,69,1,Q
3_1964,3,1964,136,106868,433049,Enclosed,0.6,1,I
3_1964,3,1964,137,106868,433049,Enclosed,0.6,1,A
3_1964,3,1964,138,106868,433049,Enclosed,42,1,Q
3_1964,3,1964,139,106868,433049,Enclosed,0.5,1,F
3_1964,3,1964,140,106868,433049,Enclosed,42,1,F
3_1964,3,1964,141,106868,433049,Enclosed,0.5,1,F
3_1964,3,1964,142,106868,433049,Enclosed,0.8,1,A
3_1964,3,1964,143,106868,433049,Enclosed,89,1,F
3_1984,3,1984,115,106868,433049,Enclosed,52.5,0,Q
3_1984,3,1984,116,106868,433049,Enclosed,78,1,F
3_1984,3,1984,123,106868,433049,Enclosed,64.9,1,F
3_1984,3,1984,125,106868,433049,Enclosed,77,1,Q
3_1984,3,1984,127,106868,433049,Enclosed,74.2,1,Q
3_1984,3,1984,130,106868,433049,Enclosed,16.9,1,I
3_1984,3,1984,131,106868,433049,Enclosed,9,1,I
3_1984,3,1984,132,106868,433049,Enclosed,6,1,I
3_1984,3,1984,134,106868,433049,Enclosed,15.9,0,I
3_1984,3,1984,138,106868,433049,Enclosed,42.3,1,Q
3_1984,3,1984,140,106868,433049,Enclosed,46.2,1,F
3_1984,3,1984,143,106868,433049,Enclosed,95.8,1,F
3_1988,3,1988,116,106868,433049,Enclosed,77,1,F
3_1988,3,1988,123,106868,433049,Enclosed,64.6,1,F
3_1988,3,1988,125,106868,433049,Enclosed,78.6,1,Q
3_1988,3,1988,127,106868,433049,Enclosed,74.8,1,Q
3_1988,3,1988,130,106868,433049,Enclosed,14,0,I
3_1988,3,1988,131,106868,433049,Enclosed,9.5,1,I
3_1988,3,1988,132,106868,433049,Enclosed,6.5,1,I
3_1988,3,1988,134,106868,433049,Enclosed,15,0,I
3_1988,3,1988,138,106868,433049,Enclosed,38.5,0,Q
3_1988,3,1988,140,106868,433049,Enclosed,46.2,1,F
3_1988,3,1988,143,106868,433049,Enclosed,95.8,1,F
3_1996,3,1996,116,106868,433049,Enclosed,73.5,1,F
3_1996,3,1996,123,106868,433049,Enclosed,57.6,0,F
3_1996,3,1996,125,106868,433049,Enclosed,83.1,1,Q
3_1996,3,1996,127,106868,433049,Enclosed,75.1,1,Q
3_1996,3,1996,130,106868,433049,Enclosed,13.4,0,I
3_1996,3,1996,131,106868,433049,Enclosed,9.9,1,I
3_1996,3,1996,132,106868,433049,Enclosed,4.5,,I
3_1996,3,1996,134,106868,433049,Enclosed,14.6,0,I
3_1996,3,1996,138,106868,433049,Enclosed,38.5,0,Q
3_1996,3,1996,140,106868,433049,Enclosed,46.2,1,F
3_1996,3,1996,143,106868,433049,Enclosed,96.1,1,F
3_2014,3,2014,116,106868,433049,Enclosed,78.62254189,,F
3_2014,3,2014,123,106868,433049,Enclosed,21.96338215,0,F
3_2014,3,2014,125,106868,433049,Enclosed,92.30986699,1,Q
3_2014,3,2014,127,106868,433049,Enclosed,81.48733086,1,Q
3_2014,3,2014,138,106868,433049,Enclosed,39.47042589,0,Q
3_2014,3,2014,140,106868,433049,Enclosed,49.01972247,1,F
4_1959,4,1959,145,106848,433053,Enclosed,1.2,,I
4_1959,4,1959,146,106848,433053,Enclosed,52.5,1,F
4_1959,4,1959,149,106848,433053,Enclosed,0.75,1,A
4_1959,4,1959,151,106848,433053,Enclosed,75.8,1,Q
4_1959,4,1959,152,106848,433053,Enclosed,0.85,1,A
4_1959,4,1959,153,106848,433053,Enclosed,0.4,1,A
4_1959,4,1959,154,106848,433053,Enclosed,0.5,,A
4_1959,4,1959,155,106848,433053,Enclosed,2,,A
4_1959,4,1959,157,106848,433053,Enclosed,62.3,1,F
4_1959,4,1959,158,106848,433053,Enclosed,69.5,,Q
4_1964,4,1964,144,106848,433053,Enclosed,0.7,1,I
4_1964,4,1964,145,106848,433053,Enclosed,1.5,1,I
4_1964,4,1964,146,106848,433053,Enclosed,57,1,F
4_1964,4,1964,147,106848,433053,Enclosed,0.6,1,I
4_1964,4,1964,149,106848,433053,Enclosed,0.8,1,A
4_1964,4,1964,150,106848,433053,Enclosed,0.9,1,I
4_1964,4,1964,151,106848,433053,Enclosed,81,1,Q
4_1964,4,1964,152,106848,433053,Enclosed,1.7,1,A
4_1964,4,1964,153,106848,433053,Enclosed,0.9,1,A
4_1964,4,1964,154,106848,433053,Enclosed,0.6,1,A
4_1964,4,1964,155,106848,433053,Enclosed,0.8,1,A
4_1964,4,1964,156,106848,433053,Enclosed,0.4,1,I
4_1964,4,1964,157,106848,433053,Enclosed,63,1,F
4_1964,4,1964,158,106848,433053,Enclosed,70,1,Q
4_1984,4,1984,146,106848,433053,Enclosed,60.5,1,F
4_1984,4,1984,151,106848,433053,Enclosed,85,1,Q
4_1984,4,1984,157,106848,433053,Enclosed,70,1,F
4_1984,4,1984,158,106848,433053,Enclosed,72,1,Q
4_1988,4,1988,146,106848,433053,Enclosed,60.5,1,F
4_1988,4,1988,151,106848,433053,Enclosed,84.7,1,Q
4_1988,4,1988,157,106848,433053,Enclosed,69.7,1,F
4_1988,4,1988,158,106848,433053,Enclosed,72,0,Q
4_1996,4,1996,146,106848,433053,Enclosed,61.1,1,F
4_1996,4,1996,158,106848,433053,Enclosed,71.9,0,Q
4_2014,4,2014,146,106848,433053,Enclosed,66.20845633,1,F
4_2014,4,2014,158,106848,433053,Enclosed,64.29859701,0,Q
5_1959,5,1959,160,106828,433045,Enclosed,0.5,,I
5_1959,5,1959,161,106828,433045,Enclosed,57,1,Q
5_1959,5,1959,162,106828,433045,Enclosed,0.5,1,I
5_1959,5,1959,163,106828,433045,Enclosed,0.5,,I
5_1959,5,1959,165,106828,433045,Enclosed,0.5,,I
5_1959,5,1959,167,106828,433045,Enclosed,0.2,,I
5_1959,5,1959,168,106828,433045,Enclosed,0.2,,I
5_1959,5,1959,177,106828,433045,Enclosed,0.4,,F
5_1959,5,1959,179,106828,433045,Enclosed,67,,F
5_1959,5,1959,181,106828,433045,Enclosed,57,,F
5_1959,5,1959,185,106828,433045,Enclosed,54,,F
5_1959,5,1959,186,106828,433045,Enclosed,76,,F
5_1959,5,1959,187,106828,433045,Enclosed,51,1,F
5_1959,5,1959,189,106828,433045,Enclosed,51,,F
5_1959,5,1959,192,106828,433045,Enclosed,34,0,F
5_1959,5,1959,194,106828,433045,Enclosed,0.5,,I
5_1964,5,1964,159,106828,433045,Enclosed,6,1,I
5_1964,5,1964,160,106828,433045,Enclosed,0.7,1,I
5_1964,5,1964,161,106828,433045,Enclosed,58,0,Q
5_1964,5,1964,162,106828,433045,Enclosed,0.6,1,I
5_1964,5,1964,164,106828,433045,Enclosed,1.1,1,I
5_1964,5,1964,165,106828,433045,Enclosed,0.8,1,I
5_1964,5,1964,166,106828,433045,Enclosed,0.8,1,I
5_1964,5,1964,167,106828,433045,Enclosed,0.8,1,I
5_1964,5,1964,169,106828,433045,Enclosed,0.8,1,I
5_1964,5,1964,170,106828,433045,Enclosed,0.6,1,I
5_1964,5,1964,171,106828,433045,Enclosed,0.8,1,I
5_1964,5,1964,172,106828,433045,Enclosed,0.8,1,I
5_1964,5,1964,173,106828,433045,Enclosed,1,1,A
5_1964,5,1964,174,106828,433045,Enclosed,1,1,I
5_1964,5,1964,175,106828,433045,Enclosed,0.7,1,I
5_1964,5,1964,176,106828,433045,Enclosed,0.9,1,I
5_1964,5,1964,177,106828,433045,Enclosed,1,1,F
5_1964,5,1964,178,106828,433045,Enclosed,0.9,1,F
5_1964,5,1964,179,106828,433045,Enclosed,69,0,F
5_1964,5,1964,180,106828,433045,Enclosed,1.4,1,I
5_1964,5,1964,181,106828,433045,Enclosed,59,1,F
5_1964,5,1964,183,106828,433045,Enclosed,1,1,A
5_1964,5,1964,184,106828,433045,Enclosed,0.7,1,I
5_1964,5,1964,185,106828,433045,Enclosed,59,1,F
5_1964,5,1964,186,106828,433045,Enclosed,79,1,F
5_1964,5,1964,187,106828,433045,Enclosed,54,1,F
5_1964,5,1964,188,106828,433045,Enclosed,0.6,1,I
5_1964,5,1964,189,106828,433045,Enclosed,53,1,F
5_1964,5,1964,190,106828,433045,Enclosed,0.7,1,I
5_1964,5,1964,191,106828,433045,Enclosed,0.7,1,I
5_1964,5,1964,192,106828,433045,Enclosed,34,0,F
5_1964,5,1964,193,106828,433045,Enclosed,0.6,1,I
5_1964,5,1964,194,106828,433045,Enclosed,0.6,1,I
5_1984,5,1984,161,106828,433045,Enclosed,63,0,Q
5_1984,5,1984,181,106828,433045,Enclosed,62.1,1,F
5_1984,5,1984,185,106828,433045,Enclosed,57.3,1,F
5_1984,5,1984,186,106828,433045,Enclosed,89.1,1,F
5_1984,5,1984,187,106828,433045,Enclosed,57.3,1,F
5_1984,5,1984,189,106828,433045,Enclosed,54.1,1,F
5_1988,5,1988,181,106828,433045,Enclosed,62.1,1,F
5_1988,5,1988,185,106828,433045,Enclosed,57.1,1,F
5_1988,5,1988,186,106828,433045,Enclosed,89.8,1,F
5_1988,5,1988,187,106828,433045,Enclosed,57.3,1,F
5_1988,5,1988,189,106828,433045,Enclosed,53.8,1,F
5_1996,5,1996,181,106828,433045,Enclosed,62.7,1,F
5_1996,5,1996,185,106828,433045,Enclosed,59.2,1,F
5_1996,5,1996,186,106828,433045,Enclosed,91,1,F
5_1996,5,1996,187,106828,433045,Enclosed,59.5,1,F
5_1996,5,1996,189,106828,433045,Enclosed,54.7,1,F
5_2014,5,2014,180,106828,433045,Enclosed,6.68450761,1,I
5_2014,5,2014,181,106828,433045,Enclosed,63.82113218,1,F
5_2014,5,2014,185,106828,433045,Enclosed,61.43380803,1,F
5_2014,5,2014,186,106828,433045,Enclosed,94.5380362,1,F
5_2014,5,2014,187,106828,433045,Enclosed,64.6169069,1,F
5_2014,5,2014,189,106828,433045,Enclosed,57.6140894,1,F
6_1959,6,1959,200,106804,433046,Enclosed,61,1,Q
6_1959,6,1959,201,106804,433046,Enclosed,76,,F
6_1959,6,1959,202,106804,433046,Enclosed,56,,F
6_1959,6,1959,203,106804,433046,Enclosed,96.5,1,F
6_1964,6,1964,195,106804,433046,Enclosed,0.6,1,I
6_1964,6,1964,196,106804,433046,Enclosed,0.5,1,I
6_1964,6,1964,197,106804,433046,Enclosed,0.8,1,I
6_1964,6,1964,198,106804,433046,Enclosed,0.5,1,I
6_1964,6,1964,199,106804,433046,Enclosed,0.6,1,I
6_1964,6,1964,200,106804,433046,Enclosed,63,1,Q
6_1964,6,1964,201,106804,433046,Enclosed,81,1,F
6_1964,6,1964,202,106804,433046,Enclosed,59,1,F
6_1964,6,1964,203,106804,433046,Enclosed,97,1,F
6_1984,6,1984,201,106804,433046,Enclosed,84.7,0,F
6_1984,6,1984,202,106804,433046,Enclosed,60.2,1,F
6_1984,6,1984,203,106804,433046,Enclosed,95.8,0,F
6_1984,6,1984,204,106804,433046,Enclosed,28.7,1,I
6_1988,6,1988,201,106804,433046,Enclosed,60,0,F
6_1988,6,1988,202,106804,433046,Enclosed,58.3,1,F
6_1988,6,1988,203,106804,433046,Enclosed,60,0,F
6_1988,6,1988,205,106804,433046,Enclosed,17.6,1,I
6_1996,6,1996,201,106804,433046,Enclosed,54.4,0,F
6_1996,6,1996,202,106804,433046,Enclosed,57.3,0,F
6_1996,6,1996,203,106804,433046,Enclosed,46.8,0,F
6_1996,6,1996,205,106804,433046,Enclosed,20.4,1,I
6_2014,6,2014,201,106804,433046,Enclosed,29.9211293,0,F
6_2014,6,2014,202,106804,433046,Enclosed,25.14648101,0,F
6_2014,6,2014,203,106804,433046,Enclosed,36.9239468,0,F
6_2014,6,2014,205,106804,433046,Enclosed,28.64788976,,I
7_1959,7,1959,206,106786,433045,Enclosed,46,1,Q
7_1959,7,1959,207,106786,433045,Enclosed,106,1,F
7_1959,7,1959,208,106786,433045,Enclosed,88,1,F
7_1959,7,1959,209,106786,433045,Enclosed,57,1,Q
7_1959,7,1959,210,106786,433045,Enclosed,11,1,I
7_1959,7,1959,211,106786,433045,Enclosed,5,1,I
7_1959,7,1959,212,106786,433045,Enclosed,10,1,I
7_1959,7,1959,214,106786,433045,Enclosed,12,1,I
7_1959,7,1959,215,106786,433045,Enclosed,11,1,I
7_1959,7,1959,216,106786,433045,Enclosed,7,,I
7_1959,7,1959,217,106786,433045,Enclosed,79,,Q
7_1964,7,1964,206,106786,433045,Enclosed,47,1,Q
7_1964,7,1964,207,106786,433045,Enclosed,106,1,F
7_1964,7,1964,208,106786,433045,Enclosed,86,1,F
7_1964,7,1964,209,106786,433045,Enclosed,58,1,Q
7_1964,7,1964,210,106786,433045,Enclosed,13,1,I
7_1964,7,1964,211,106786,433045,Enclosed,9,1,I
7_1964,7,1964,212,106786,433045,Enclosed,13,1,I
7_1964,7,1964,213,106786,433045,Enclosed,0.9,1,I
7_1964,7,1964,214,106786,433045,Enclosed,16,1,I
7_1964,7,1964,215,106786,433045,Enclosed,13,1,I
