"(Intercept)","Year2","I(Year2^2)","I(Year2^3)","df","logLik","AICc","delta","weight","R_sq"
39.3208200945174,0.145890231143317,NA,NA,4,-340.506473029741,689.408985663442,0,0.995936808364278,0.024994479513059
40.0266489929712,0.0414633811476221,0.00210007661083419,NA,5,-344.907528075383,700.415056150766,11.0060704873242,0.00405783088673397,0.0265316011410172
39.8070316660877,0.442619393644375,-0.0211589035880922,0.000308717886069192,6,-350.982708703363,714.813902255211,25.4049165917697,3.03126733136715e-06,0.0285822467921949
43.0462756322748,NA,NA,NA,3,-354.552639084167,715.340572285982,25.9315866225402,2.3294816566383e-06,0
