"(Intercept)","Year2","I(Year2^2)","I(Year2^3)","r.squaredGLMM.R2m","r.squaredGLMM.R2c","df","logLik","AICc","delta","weight"
45.1751496958096,-0.27839882479433,NA,NA,0.0735728533079446,0.806716718151757,6,-1065.18334776662,2142.68248500692,0,0.836281849147794
46.6083741178737,-0.517488511860484,0.00486473399266716,NA,0.0789351212421751,0.817147059164794,7,-1066.17016508335,2146.76297167614,4.08048666921877,0.108714193631033
46.0847212580933,0.556355023725944,-0.0564163095353569,0.000805425603894825,0.0908137070861137,0.834715313548995,8,-1065.79007579501,2148.12560613547,5.44312112854914,0.0550039572211733
38.0788890963676,NA,NA,NA,0,0.583641237096207,3,-1106.39445256581,2218.87812446248,76.1956394555646,2.3805636098966e-17
